chembl_id,id
CHEMBL2109361,2270
CHEMBL2109406,2271
CHEMBL2109592,2272
CHEMBL3707253,2273
CHEMBL2109653,2274
CHEMBL3707280,2275
CHEMBL2108713,2276
CHEMBL3707297,2277
CHEMBL3137349,2278
CHEMBL2103836,2279
CHEMBL262075,2280
CHEMBL312443,2281
CHEMBL607400,2282
CHEMBL1743034,2283
CHEMBL2107884,2284
CHEMBL3137309,2285
CHEMBL3707227,2286
CHEMBL1255654,2287
CHEMBL3707226,2288
CHEMBL1201341,2289
CHEMBL1742986,2290
CHEMBL2109662,2291
CHEMBL1083390,2292
CHEMBL2111110,2293
CHEMBL2107842,2294
CHEMBL2107846,2295
CHEMBL2107856,2296
CHEMBL2107859,2297
CHEMBL2107862,2298
CHEMBL2107866,2299
CHEMBL2107870,2300
CHEMBL2108557,2301
CHEMBL2108702,2302
CHEMBL2108712,2303
CHEMBL2108718,2304
CHEMBL2108723,2305
CHEMBL2109084,2306
CHEMBL2108569,2307
CHEMBL2108572,2308
CHEMBL2108583,2309
CHEMBL2108628,2310
CHEMBL2108683,2311
CHEMBL1516,192
CHEMBL289228,2312
CHEMBL2103778,2313
CHEMBL348475,2314
CHEMBL395091,2315
CHEMBL2103793,2316
CHEMBL1800807,2317
CHEMBL57242,2318
CHEMBL2103796,2319
CHEMBL512351,2320
CHEMBL313006,2321
CHEMBL2103810,2322
CHEMBL49642,2323
CHEMBL2103815,2324
CHEMBL481611,2325
CHEMBL459505,2326
CHEMBL48361,2327
CHEMBL2103826,2328
CHEMBL515387,2329
CHEMBL2103831,2330
CHEMBL2103832,2331
CHEMBL148674,2332
CHEMBL2103837,2333
CHEMBL2103839,2334
CHEMBL2103846,2335
CHEMBL2103847,2336
CHEMBL2103849,2337
CHEMBL2103852,2338
CHEMBL286738,2339
CHEMBL2103855,2340
CHEMBL2103857,2341
CHEMBL1922660,2342
CHEMBL552212,2343
CHEMBL2103867,2344
CHEMBL1922673,2345
CHEMBL2017179,2346
CHEMBL2103879,2347
CHEMBL117287,2348
CHEMBL2103883,2349
CHEMBL2103884,2350
CHEMBL298734,2351
CHEMBL3301672,2352
CHEMBL2104967,2353
CHEMBL2104981,2354
CHEMBL3989496,2355
CHEMBL235191,2356
CHEMBL5314374,2357
CHEMBL2110725,2358
CHEMBL429876,2359
CHEMBL325424,2360
CHEMBL591118,2361
CHEMBL27759,2362
CHEMBL315985,2363
CHEMBL289351,2364
CHEMBL2105643,2365
CHEMBL272980,2366
CHEMBL2028665,2367
CHEMBL377559,2368
CHEMBL2304041,2369
CHEMBL2105659,2370
CHEMBL2105661,2371
CHEMBL190412,2372
CHEMBL371405,2373
CHEMBL1800955,2374
CHEMBL1096380,2375
CHEMBL506871,2376
CHEMBL2105671,2377
CHEMBL2105675,2378
CHEMBL460785,2379
CHEMBL2105683,2380
CHEMBL1095032,2381
CHEMBL301742,2382
CHEMBL2105711,2383
CHEMBL2105721,2384
CHEMBL1173055,2385
CHEMBL3989801,2386
CHEMBL1921976,2387
CHEMBL1094636,2388
CHEMBL2105754,2389
CHEMBL1770248,2390
CHEMBL2105762,2391
CHEMBL4594230,516
CHEMBL431770,2392
CHEMBL416146,2393
CHEMBL218166,2394
CHEMBL2106798,2395
CHEMBL2107312,2396
CHEMBL2107313,2397
CHEMBL1767407,2398
CHEMBL550755,2399
CHEMBL2107358,2400
CHEMBL190083,2401
CHEMBL197672,2402
CHEMBL180101,2403
CHEMBL520733,2404
CHEMBL1835207,2405
CHEMBL68117,2406
CHEMBL257704,2407
CHEMBL492399,2408
CHEMBL1090771,2409
CHEMBL396778,2410
CHEMBL1171829,2411
CHEMBL18901,2412
CHEMBL463981,2413
CHEMBL204021,2414
CHEMBL3989689,2415
CHEMBL109480,2416
CHEMBL142703,2417
CHEMBL481958,2418
CHEMBL443684,2419
CHEMBL1215923,2420
CHEMBL435224,2421
CHEMBL490665,2422
CHEMBL2107818,2423
CHEMBL2107821,2424
CHEMBL2107829,2425
CHEMBL2364609,2426
CHEMBL1829174,2427
CHEMBL2364614,2428
CHEMBL1231160,2429
CHEMBL2364624,2430
CHEMBL3707446,2431
CHEMBL2364639,2432
CHEMBL1812161,2433
CHEMBL2048028,2434
CHEMBL3039507,2435
CHEMBL3039515,2436
CHEMBL3039521,2437
CHEMBL3039522,2438
CHEMBL3039529,2439
CHEMBL3039558,2440
CHEMBL4297163,2441
CHEMBL5314381,2442
CHEMBL166863,2443
CHEMBL2338329,2444
CHEMBL3137318,2445
CHEMBL3137320,2446
CHEMBL1186894,2447
CHEMBL3301576,2448
CHEMBL3301595,2449
CHEMBL3301627,2450
CHEMBL3544911,2451
CHEMBL3544988,2452
CHEMBL3545070,2453
CHEMBL2443262,2454
CHEMBL3545185,2455
CHEMBL3545369,2456
CHEMBL484785,2457
CHEMBL190461,2458
CHEMBL1808388,2459
CHEMBL468,2460
CHEMBL848,2461
CHEMBL43452,2462
CHEMBL2108081,2463
CHEMBL2108380,2464
CHEMBL296913,2465
CHEMBL2051955,2466
CHEMBL1568698,2467
CHEMBL413376,2468
CHEMBL59356,2469
CHEMBL19236,2470
CHEMBL279785,2471
CHEMBL476960,2472
CHEMBL298406,2473
CHEMBL175,2474
CHEMBL14370,2403
CHEMBL432162,2475
CHEMBL1512580,2476
CHEMBL306823,2477
CHEMBL2104745,2478
CHEMBL281398,2479
CHEMBL225071,2480
CHEMBL355200,2481
CHEMBL2105872,2482
CHEMBL1206690,2483
CHEMBL359164,2484
CHEMBL1016,193
CHEMBL70972,2485
CHEMBL226267,2486
CHEMBL2109621,2487
CHEMBL2109623,2488
CHEMBL2109624,2489
CHEMBL2109634,2490
CHEMBL2109667,2491
CHEMBL2107877,2492
CHEMBL2107911,2493
CHEMBL2108313,2494
CHEMBL2364649,2495
CHEMBL2108354,2496
CHEMBL3301587,2497
CHEMBL3039540,2498
CHEMBL3137353,2499
CHEMBL3707357,2500
CHEMBL2364648,2501
CHEMBL3707326,2502
CHEMBL2108681,2503
CHEMBL2108568,2504
CHEMBL1742993,2505
CHEMBL1743000,2506
CHEMBL1743011,2507
CHEMBL3833344,2508
CHEMBL2107890,2509
CHEMBL2108266,2510
CHEMBL3833357,2511
CHEMBL3833374,2512
CHEMBL3833320,2513
CHEMBL3833329,2514
CHEMBL3833307,2515
CHEMBL2108678,2516
CHEMBL1743079,2517
CHEMBL1742983,2518
CHEMBL1742984,2519
CHEMBL119625,2520
CHEMBL1742985,2521
CHEMBL1742988,2522
CHEMBL1742997,2523
CHEMBL1742998,2524
CHEMBL1742999,2525
CHEMBL1743001,2526
CHEMBL1743003,2527
CHEMBL1743004,2528
CHEMBL1743005,2529
CHEMBL1743006,2530
CHEMBL1743008,2531
CHEMBL1743012,2532
CHEMBL5314357,2533
CHEMBL1743017,2534
CHEMBL1743018,2535
CHEMBL1743022,2536
CHEMBL1743028,2537
CHEMBL1743029,2538
CHEMBL1743030,2539
CHEMBL1743037,2540
CHEMBL1743032,2541
CHEMBL1743040,2542
CHEMBL1743044,2543
CHEMBL1743049,2544
CHEMBL1743050,2545
CHEMBL1743052,2546
CHEMBL1743054,2547
CHEMBL1743056,2548
CHEMBL1743057,2549
CHEMBL1743058,2550
CHEMBL1743064,2551
CHEMBL1743065,2552
CHEMBL1743067,2553
CHEMBL1743073,2554
CHEMBL1743076,2555
CHEMBL1743083,2556
CHEMBL1743085,2557
CHEMBL1743086,2558
CHEMBL1743088,2559
CHEMBL2107888,2560
CHEMBL2108018,2561
CHEMBL2108029,2562
CHEMBL2108038,2563
CHEMBL2108051,2564
CHEMBL2108119,2565
CHEMBL2108144,2566
CHEMBL2108167,2567
CHEMBL2108187,2568
CHEMBL2108370,2569
CHEMBL2108401,2570
CHEMBL2108431,2571
CHEMBL2108459,2572
CHEMBL2108475,2573
CHEMBL2108489,2574
CHEMBL2108575,2575
CHEMBL2108589,2576
CHEMBL2108591,2577
CHEMBL2108621,2578
CHEMBL2108679,2579
CHEMBL2108720,2580
CHEMBL2108739,2581
CHEMBL2108742,2582
CHEMBL2108747,2583
CHEMBL2108785,2584
CHEMBL2109095,2585
CHEMBL2109103,2586
CHEMBL2109151,2587
CHEMBL2109224,2588
CHEMBL1743020,2589
CHEMBL2109271,2590
CHEMBL2109286,2591
CHEMBL2109300,2592
CHEMBL2109308,2593
CHEMBL2109321,2594
CHEMBL2109332,2595
CHEMBL2109330,2596
CHEMBL2109334,2597
CHEMBL2109343,2598
CHEMBL2109352,2599
CHEMBL2109355,2600
CHEMBL2109357,2601
CHEMBL2109367,2602
CHEMBL2109377,2603
CHEMBL2109379,2604
CHEMBL2109381,2605
CHEMBL2109384,2606
CHEMBL2109387,2607
CHEMBL2109390,2608
CHEMBL2109391,2609
CHEMBL2109393,2610
CHEMBL2364659,2611
CHEMBL2109402,2612
CHEMBL2109410,2613
CHEMBL2109427,2614
CHEMBL2109433,2615
CHEMBL2109455,2616
CHEMBL2109456,2617
CHEMBL2109457,2618
CHEMBL2109458,2619
CHEMBL2109460,2620
CHEMBL2109465,2621
CHEMBL2109467,2622
CHEMBL2109474,2623
CHEMBL2109475,2624
CHEMBL2109478,2625
CHEMBL2109481,2626
CHEMBL2109482,2627
CHEMBL2109485,2628
CHEMBL2109487,2629
CHEMBL2109498,2630
CHEMBL2109500,2631
CHEMBL2109511,2632
CHEMBL2109520,2633
CHEMBL3545072,2634
CHEMBL2109528,2635
CHEMBL2109530,2636
CHEMBL2109539,2637
CHEMBL2109544,2638
CHEMBL2109562,2639
CHEMBL2109573,2640
CHEMBL2109582,2641
CHEMBL2109584,2642
CHEMBL2109585,2643
CHEMBL2109587,2644
CHEMBL2109589,2645
CHEMBL2109591,2646
CHEMBL2109608,2647
CHEMBL2109613,2648
CHEMBL2109616,2649
CHEMBL5314551,2650
CHEMBL2108336,2651
CHEMBL3833368,2652
CHEMBL3707266,2653
CHEMBL48582,2654
CHEMBL3039508,2655
CHEMBL2105695,2340
CHEMBL1201891,2656
CHEMBL3707374,2657
CHEMBL3833321,2658
CHEMBL3833330,2659
CHEMBL3833308,2660
CHEMBL4204869,2661
CHEMBL3544922,2662
CHEMBL656,2663
CHEMBL94081,2664
CHEMBL54349,2665
CHEMBL418995,2666
CHEMBL345524,2667
CHEMBL515914,2668
CHEMBL1089221,2669
CHEMBL400599,2670
CHEMBL340978,2671
CHEMBL232201,2672
CHEMBL127516,2673
CHEMBL3142541,2674
CHEMBL1463345,2675
CHEMBL1256696,2676
CHEMBL110691,2677
CHEMBL13376,2678
CHEMBL141305,2679
CHEMBL53418,2680
CHEMBL1887891,2681
CHEMBL1204165,2682
CHEMBL3989803,2683
CHEMBL1742471,2684
CHEMBL2106155,2685
CHEMBL15677,2686
CHEMBL2106217,2687
CHEMBL32800,2688
CHEMBL13280,2689
CHEMBL146095,2690
CHEMBL341812,2691
CHEMBL276520,2692
CHEMBL15870,2693
CHEMBL53292,2694
CHEMBL404108,2695
CHEMBL1909283,2696
CHEMBL1712842,2697
CHEMBL1418176,2698
CHEMBL3187246,2699
CHEMBL1255739,2700
CHEMBL282052,2701
CHEMBL2106829,2702
CHEMBL159226,2703
CHEMBL1256841,2704
CHEMBL1909285,2705
CHEMBL1256842,2706
CHEMBL1334033,2707
CHEMBL1909286,2708
CHEMBL188952,2709
CHEMBL24072,2710
CHEMBL316561,2711
CHEMBL16476,2712
CHEMBL2105345,2713
CHEMBL2105233,2714
CHEMBL2104793,2715
CHEMBL22242,2716
CHEMBL3989556,2717
CHEMBL111,2718
CHEMBL12713,2719
CHEMBL282724,2720
CHEMBL2105740,2721
CHEMBL404849,2722
CHEMBL17157,2723
CHEMBL539770,2724
CHEMBL2105527,2725
CHEMBL2105458,2726
CHEMBL436,2727
CHEMBL187709,2728
CHEMBL2105581,2729
CHEMBL522038,2730
CHEMBL2355333,2731
CHEMBL2109248,2732
CHEMBL3545259,2733
CHEMBL2109399,2734
CHEMBL2108342,2735
CHEMBL2109322,2736
CHEMBL3545370,2737
CHEMBL2364653,2738
CHEMBL2109552,2739
CHEMBL2109559,2740
CHEMBL2109325,2741
CHEMBL2109253,2742
CHEMBL2364651,2743
CHEMBL2108359,2744
CHEMBL2109388,2745
CHEMBL3707277,2746
CHEMBL3137345,2747
CHEMBL2109389,2748
CHEMBL3137351,2749
CHEMBL3545132,2750
CHEMBL2109408,2751
CHEMBL1743041,2752
CHEMBL2109586,2753
CHEMBL2108666,2754
CHEMBL2108404,2755
CHEMBL2109630,2756
CHEMBL2109480,2757
CHEMBL2109450,2758
CHEMBL2108680,2759
CHEMBL3545371,2746
CHEMBL2109036,2760
CHEMBL2109466,2761
CHEMBL2109571,2762
CHEMBL2109572,2763
CHEMBL2109259,2764
CHEMBL2108955,2765
CHEMBL3833372,2766
CHEMBL3707324,2767
CHEMBL1742987,2768
CHEMBL2109484,2769
CHEMBL2108708,2770
CHEMBL3301586,2771
CHEMBL3301578,2772
CHEMBL3707328,2773
CHEMBL3545131,2774
CHEMBL2109468,2775
CHEMBL2109643,2776
CHEMBL2109488,2777
CHEMBL2109396,2778
CHEMBL2109249,2779
CHEMBL2108669,2780
CHEMBL2109494,2781
CHEMBL1743066,2782
CHEMBL3545262,2783
CHEMBL3137354,2784
CHEMBL1743039,2785
CHEMBL1743038,2786
CHEMBL3137347,2787
CHEMBL2108672,2746
CHEMBL2108673,2788
CHEMBL3301582,2789
CHEMBL2109519,2790
CHEMBL2109606,2791
CHEMBL3707229,2792
CHEMBL2109595,2793
CHEMBL2109642,2794
CHEMBL3301580,2795
CHEMBL2107844,2796
CHEMBL3545191,2797
CHEMBL3544910,2798
CHEMBL189171,2799
CHEMBL10878,2800
CHEMBL3305985,2801
CHEMBL1601669,2802
CHEMBL2105618,2803
CHEMBL243712,2804
CHEMBL43,2805
CHEMBL2108250,2806
CHEMBL277474,2807
CHEMBL1565476,2808
CHEMBL2108986,1238
CHEMBL2354773,2809
CHEMBL2108806,2810
CHEMBL1096979,2811
CHEMBL388590,2812
CHEMBL12610,2813
CHEMBL1528134,2814
CHEMBL24441,2815
CHEMBL264374,2816
CHEMBL1742423,2817
CHEMBL1592101,2818
CHEMBL277062,2819
CHEMBL28218,2820
CHEMBL2110824,2821
CHEMBL559180,2822
CHEMBL254328,2823
CHEMBL1201606,2824
CHEMBL4594242,185
CHEMBL1371200,2825
CHEMBL499915,2826
CHEMBL3301668,2827
CHEMBL508102,2828
CHEMBL2108581,2829
CHEMBL27810,2830
CHEMBL2110774,2831
CHEMBL515606,2832
CHEMBL557555,2833
CHEMBL325109,2834
CHEMBL49080,2835
CHEMBL315795,2836
CHEMBL304902,2837
CHEMBL2108185,2838
CHEMBL2105842,2839
CHEMBL139835,2840
CHEMBL2110900,2841
CHEMBL169901,2842
CHEMBL75435,2843
CHEMBL3833389,2844
CHEMBL1442422,2845
CHEMBL22108,2846
CHEMBL397420,2847
CHEMBL382301,2848
CHEMBL2108222,2849
CHEMBL253371,2850
CHEMBL1201554,2851
CHEMBL297302,2852
CHEMBL93645,2853
CHEMBL43064,2854
CHEMBL1697737,2855
CHEMBL3184437,2856
CHEMBL2356023,2857
CHEMBL1364551,2858
CHEMBL278819,2859
CHEMBL3301581,2860
CHEMBL3707348,2861
CHEMBL3545068,2862
CHEMBL3137326,2863
CHEMBL3989931,2864
CHEMBL3989923,2865
CHEMBL3989920,2866
CHEMBL3348963,2867
CHEMBL3707248,2868
CHEMBL3989932,2869
CHEMBL2364617,2870
CHEMBL4594251,2871
CHEMBL4297545,2872
CHEMBL110458,2873
CHEMBL2109366,2874
CHEMBL2109282,2875
CHEMBL2109452,2876
CHEMBL2109266,2877
CHEMBL2109323,2878
CHEMBL2109677,2879
CHEMBL2109556,2880
CHEMBL2109678,2881
CHEMBL2109553,2882
CHEMBL2109342,2883
CHEMBL2109341,2884
CHEMBL2109602,2885
CHEMBL2109356,2886
CHEMBL2109607,2887
CHEMBL2109328,2888
CHEMBL3707278,2889
CHEMBL3545189,2890
CHEMBL2109257,2891
CHEMBL2109283,2892
CHEMBL2108285,2893
CHEMBL3039543,2894
CHEMBL3545192,2895
CHEMBL2109508,2896
CHEMBL2108357,2897
CHEMBL2108817,2898
CHEMBL3301585,2899
CHEMBL2109354,2900
CHEMBL2109326,2901
CHEMBL2109610,2902
CHEMBL1743046,2903
CHEMBL2109411,2904
CHEMBL3137352,2905
CHEMBL1743069,2906
CHEMBL2109090,2907
CHEMBL1743060,2908
CHEMBL2109529,2909
CHEMBL2109413,2910
CHEMBL2109590,2911
CHEMBL2109496,2912
CHEMBL2109633,2913
CHEMBL3707228,2914
CHEMBL2108882,2915
CHEMBL2109398,2916
CHEMBL1743089,2917
CHEMBL2109250,2918
CHEMBL1743036,2919
CHEMBL2109247,2920
CHEMBL3545317,2921
CHEMBL3545071,2922
CHEMBL3707404,2923
CHEMBL2109401,2924
CHEMBL2109604,2925
CHEMBL2109526,2926
CHEMBL2109527,2927
CHEMBL2109477,2928
CHEMBL2109509,2929
CHEMBL2109545,2930
CHEMBL2109459,2931
CHEMBL2109615,2932
CHEMBL2109614,2933
CHEMBL2109440,2934
CHEMBL2109513,2935
CHEMBL2109512,2936
CHEMBL2109531,2937
CHEMBL2109534,2938
CHEMBL2109255,2939
CHEMBL2109636,2940
CHEMBL2109479,2941
CHEMBL2109288,2942
CHEMBL2108413,2943
CHEMBL2109486,2944
CHEMBL2109593,2945
CHEMBL2109372,2946
CHEMBL3833304,2947
CHEMBL2109665,2948
CHEMBL2109348,2949
CHEMBL2109351,2950
CHEMBL2109437,2951
CHEMBL2109622,2952
CHEMBL3544992,2953
CHEMBL2109337,2954
CHEMBL2109338,2955
CHEMBL2109469,2956
CHEMBL2109470,2957
CHEMBL2109264,2958
CHEMBL2109434,2959
CHEMBL3545372,2960
CHEMBL3545261,2961
CHEMBL3833343,2962
CHEMBL2108474,2963
CHEMBL3545316,2964
CHEMBL3301588,2965
CHEMBL2108674,2966
CHEMBL2109522,2967
CHEMBL3544991,2968
CHEMBL3545374,2969
CHEMBL2109464,2970
CHEMBL2109298,2971
CHEMBL2108784,2972
CHEMBL2109265,2973
CHEMBL2109635,2974
CHEMBL2109365,2975
CHEMBL2108592,2976
CHEMBL2108403,2977
CHEMBL2109284,2978
CHEMBL2109360,2979
CHEMBL1743033,2980
CHEMBL2109516,2981
CHEMBL2109281,2982
CHEMBL2109629,2983
CHEMBL2109310,2984
CHEMBL3545373,2985
CHEMBL3039539,2986
CHEMBL2109268,2987
CHEMBL3544923,2988
CHEMBL2108818,2989
CHEMBL2109491,2990
CHEMBL2108253,2991
CHEMBL2109370,2992
CHEMBL2109369,2993
CHEMBL2108790,2994
CHEMBL1743031,2995
CHEMBL2109492,2996
CHEMBL2109385,2997
CHEMBL2108707,2998
CHEMBL2109293,2999
CHEMBL2109435,3000
CHEMBL3301589,3001
CHEMBL2108151,3002
CHEMBL2109449,3003
CHEMBL2109430,3004
CHEMBL3707325,3005
CHEMBL3833306,3006
CHEMBL2109548,3007
CHEMBL2109664,3008
CHEMBL2109327,3009
CHEMBL2109428,3010
CHEMBL2109138,3011
CHEMBL2109309,3012
CHEMBL2108407,3013
CHEMBL2109574,3014
CHEMBL2109600,3015
CHEMBL2109598,3016
CHEMBL2109575,3017
CHEMBL2109363,3018
CHEMBL2108040,3019
CHEMBL2109495,3020
CHEMBL2109374,3021
CHEMBL2109124,3022
CHEMBL2108252,3023
CHEMBL178,3024
CHEMBL2325741,3025
CHEMBL3989914,3026
CHEMBL2336325,3027
CHEMBL429910,3028
CHEMBL471737,3029
CHEMBL1790041,374
CHEMBL655,3030
CHEMBL95889,3031
CHEMBL354077,3032
CHEMBL766,3033
CHEMBL3301611,3034
CHEMBL2105758,3035
CHEMBL3989516,3036
CHEMBL3301603,3037
CHEMBL4297534,3038
CHEMBL3989958,3039
CHEMBL2107831,3040
CHEMBL2105748,3041
CHEMBL3833319,3042
CHEMBL3989919,3043
CHEMBL4297573,3044
CHEMBL3989986,3045
CHEMBL207538,3046
CHEMBL1788132,3047
CHEMBL3286830,3048
CHEMBL4297852,3049
CHEMBL3545376,3050
CHEMBL3990029,3051
CHEMBL4298150,3052
CHEMBL4297229,3053
CHEMBL3989939,3054
CHEMBL4297533,3055
CHEMBL3989973,3056
CHEMBL2107355,3057
CHEMBL3707377,3058
CHEMBL4297723,3059
CHEMBL4297756,3060
CHEMBL3989977,3061
CHEMBL502182,3062
CHEMBL3218576,3063
CHEMBL2110732,2150
CHEMBL3989921,3064
CHEMBL3989922,3065
CHEMBL3581647,3066
CHEMBL1232461,3067
CHEMBL4085457,3068
CHEMBL4297458,3069
CHEMBL2393130,3070
CHEMBL4297423,3071
CHEMBL573677,3072
CHEMBL3989949,3073
CHEMBL4101807,3074
CHEMBL4297213,3075
CHEMBL3707313,3076
CHEMBL3039545,3077
CHEMBL3039526,3078
CHEMBL4297216,3079
CHEMBL4297734,3080
CHEMBL1983268,3081
CHEMBL4298128,3082
CHEMBL3936761,3083
CHEMBL4164059,3084
CHEMBL3707393,3085
CHEMBL3707246,3086
CHEMBL1237024,3087
CHEMBL3989989,3088
CHEMBL4297240,3089
CHEMBL4297717,3090
CHEMBL1651956,3091
CHEMBL3545313,3092
CHEMBL4204794,3093
CHEMBL4594260,3094
CHEMBL2364629,3095
CHEMBL4297844,3096
CHEMBL3301574,3097
CHEMBL3707275,3098
CHEMBL1523964,3099
CHEMBL551978,3100
CHEMBL3188386,3101
CHEMBL1981592,3102
CHEMBL4297819,3103
CHEMBL45,3104
CHEMBL221692,3105
CHEMBL4297643,3106
CHEMBL25202,3107
CHEMBL4296719,3108
CHEMBL3707235,3109
CHEMBL361812,3110
CHEMBL4297631,3111
CHEMBL86304,3112
CHEMBL219916,3113
CHEMBL2107308,3114
CHEMBL1767408,3115
CHEMBL3181841,3116
CHEMBL92401,3117
CHEMBL9967,3118
CHEMBL193482,3119
CHEMBL2108593,3120
CHEMBL2109092,3121
CHEMBL2109093,3122
CHEMBL3707314,3123
CHEMBL2147777,3124
CHEMBL4297658,3125
CHEMBL1929396,3126
CHEMBL247951,2110
CHEMBL435298,3127
CHEMBL521589,3128
CHEMBL317094,3129
CHEMBL4297625,3130
CHEMBL3989969,3131
CHEMBL91397,3132
CHEMBL420762,3133
CHEMBL178803,3134
CHEMBL319144,3135
CHEMBL18116,3136
CHEMBL305660,3137
CHEMBL468419,3138
CHEMBL56337,3139
CHEMBL19299,3140
CHEMBL19449,3141
CHEMBL289480,3142
CHEMBL142635,3143
CHEMBL21333,3144
CHEMBL94454,3145
CHEMBL259972,3146
CHEMBL2108290,3147
CHEMBL2103875,3148
CHEMBL1078685,3149
CHEMBL328190,3150
CHEMBL4297935,3151
CHEMBL2106227,3152
CHEMBL1615779,3153
CHEMBL4297522,3154
CHEMBL3301583,3155
CHEMBL1779710,3156
CHEMBL3301618,3157
CHEMBL338975,3158
CHEMBL859,3159
CHEMBL4216467,3160
CHEMBL4594262,3161
CHEMBL479527,3162
CHEMBL3785197,3163
CHEMBL2424780,3164
CHEMBL4297610,3165
CHEMBL2064032,3166
CHEMBL11662,3167
CHEMBL4594288,3168
CHEMBL3237547,3169
CHEMBL4594301,3170
CHEMBL4559134,3171
CHEMBL4297608,3172
CHEMBL2108332,3173
CHEMBL4297507,3174
CHEMBL3137310,3175
CHEMBL3707245,3176
CHEMBL2107455,3177
CHEMBL4298209,3178
CHEMBL26,3179
CHEMBL3989944,3180
CHEMBL589586,3181
CHEMBL4298047,3182
CHEMBL4297549,3183
CHEMBL4297621,3184
CHEMBL240163,3185
CHEMBL4297770,3186
CHEMBL441738,3187
CHEMBL2107016,3188
CHEMBL53366,3189
CHEMBL3646221,3190
CHEMBL1742461,3191
CHEMBL2107383,3192
CHEMBL4297804,3193
CHEMBL4594446,3194
CHEMBL4594311,3195
CHEMBL4594618,3196
CHEMBL4298005,3197
CHEMBL954,3198
CHEMBL1275868,3199
CHEMBL2103761,3200
CHEMBL4594272,3201
CHEMBL363392,3202
CHEMBL4297588,3203
CHEMBL3707222,3204
CHEMBL2387408,3205
CHEMBL4297711,3206
CHEMBL4582651,3207
CHEMBL4297619,3208
CHEMBL4298088,3209
CHEMBL3707223,3210
CHEMBL450044,3211
CHEMBL4297859,3212
CHEMBL4297987,3213
CHEMBL4298045,3214
CHEMBL4298101,3215
CHEMBL4297938,3216
CHEMBL3990032,3217
CHEMBL4297841,3218
CHEMBL123292,3219
CHEMBL4297627,3220
CHEMBL3707290,3221
CHEMBL4594393,3222
CHEMBL4594394,3223
CHEMBL4594395,3224
CHEMBL475534,3225
CHEMBL2074972,3226
CHEMBL1085699,3227
CHEMBL517427,3228
CHEMBL452076,3229
CHEMBL2106419,3230
CHEMBL1742466,3231
CHEMBL2105684,3232
CHEMBL1089318,3233
CHEMBL3989937,3234
CHEMBL4594292,3235
CHEMBL4297666,3236
CHEMBL4297258,3237
CHEMBL4297601,3238
CHEMBL2105804,3239
CHEMBL4594419,3240
CHEMBL2107457,3241
CHEMBL497939,3242
CHEMBL2108375,3243
CHEMBL2108426,3244
CHEMBL2108499,3245
CHEMBL2108072,3246
CHEMBL2108361,3247
CHEMBL4298124,3248
CHEMBL4297715,3249
CHEMBL4594550,3250
CHEMBL4298037,3251
CHEMBL4297831,3252
CHEMBL4298191,3253
CHEMBL4297829,3254
CHEMBL4297877,3255
CHEMBL4594535,3256
CHEMBL4298024,3257
CHEMBL4594456,3258
CHEMBL4297436,3259
CHEMBL4297674,3260
CHEMBL3786098,3261
CHEMBL1269258,3262
CHEMBL4297713,3263
CHEMBL3707294,3264
CHEMBL3989970,3265
CHEMBL3663929,3266
CHEMBL4297776,3267
CHEMBL4298067,3268
CHEMBL3707347,3269
CHEMBL4298169,3270
CHEMBL4297626,3271
CHEMBL4297613,3272
CHEMBL4297383,3273
CHEMBL3989927,3274
CHEMBL4297578,3275
CHEMBL4297477,3276
CHEMBL4594444,3277
CHEMBL4297596,3278
CHEMBL4297483,3279
CHEMBL2141296,3280
CHEMBL3644587,3281
CHEMBL4298172,3282
CHEMBL4297630,3283
CHEMBL1236936,3284
CHEMBL4297214,3285
CHEMBL2158685,3286
CHEMBL3219616,3287
CHEMBL2110737,3288
CHEMBL1921847,3289
CHEMBL1190199,3290
CHEMBL4592045,3291
CHEMBL3989865,3292
CHEMBL3989915,3293
CHEMBL4297584,1497
CHEMBL1269597,3294
CHEMBL3818875,3295
CHEMBL419792,3296
CHEMBL549344,3297
CHEMBL2153191,3298
CHEMBL4297616,3299
CHEMBL1761322,3300
CHEMBL4081711,3301
CHEMBL4297320,3302
CHEMBL3989968,3303
CHEMBL169896,3304
CHEMBL4297300,3305
CHEMBL3990014,3306
CHEMBL4297985,3307
CHEMBL4298127,3308
CHEMBL4297743,3309
CHEMBL4297863,3310
CHEMBL4297556,3311
CHEMBL4297820,3312
CHEMBL4297845,3313
CHEMBL3359265,3314
CHEMBL4297294,3315
CHEMBL3912251,3316
CHEMBL4297926,3317
CHEMBL3334824,3318
CHEMBL4594569,3319
CHEMBL4594531,3320
CHEMBL2108356,3321
CHEMBL4297562,3322
CHEMBL1651534,3323
CHEMBL4297256,3324
CHEMBL3113734,3325
CHEMBL3219124,3326
CHEMBL4297794,3327
CHEMBL4303404,3328
CHEMBL4518483,3329
CHEMBL4072756,3330
CHEMBL4298009,3331
CHEMBL4594448,3332
CHEMBL4297928,3333
CHEMBL406050,3334
CHEMBL4297422,3335
CHEMBL4298097,3336
CHEMBL4297580,3337
CHEMBL4297700,3338
CHEMBL4297255,3339
CHEMBL4298002,3340
CHEMBL4297860,3341
CHEMBL595573,3342
CHEMBL3608680,3343
CHEMBL452461,3344
CHEMBL4594457,3345
CHEMBL4297329,3346
CHEMBL4297315,3347
CHEMBL3989929,3348
CHEMBL149082,3349
CHEMBL435381,3350
